OBJECTID,POINTID,LAT,LON,NUTS_ID,STAT_LEVL_,CNTR_CODE,CRIME,DISP_INC,LEAVERS,EDUC,EMPL,GENDER,HEALTH,INC_EQ,MTRL,POV,PR_LVLS,TCI,WS_QoL,WS_QoLadj,EUSILC
5813,5813,51.95979340000,8.50399155251,DEA41,3.000000,DE,14.011990,27159.000000,8.800000,21.100000,77.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.242209,0.585750,5.857496,7.300000
5814,5814,51.96264580000,8.75757283617,DEA45,3.000000,DE,1.598010,27159.000000,8.800000,21.100000,77.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.238727,0.596899,5.968988,7.300000
5815,5815,51.96497000000,9.01118393235,DEA45,3.000000,DE,1.598010,27159.000000,8.800000,21.100000,77.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.237177,0.596843,5.968427,7.300000
5816,5816,51.96676580000,9.26481875972,DEA45,3.000000,DE,1.598010,27159.000000,8.800000,21.100000,77.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.237886,0.596868,5.968684,7.300000
5817,5817,51.96803330000,9.51847123356,DE926,3.000000,DE,0.467550,27159.000000,10.500000,29.700000,77.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.239869,0.604769,6.047693,7.300000
5818,5818,51.96877220000,9.77213526658,DE926,3.000000,DE,0.467550,27159.000000,10.500000,29.700000,77.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.240413,0.604789,6.047890,7.300000
5819,5819,51.96898270000,10.02580480000,DE925,3.000000,DE,1.811890,27159.000000,10.500000,29.700000,77.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.241715,0.603615,6.036151,7.300000
5820,5820,51.96866470000,10.27947370000,DE916,3.000000,DE,0.895220,27159.000000,12.100000,30.400000,74.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.227244,0.592004,5.920044,7.300000
5821,5821,51.96781820000,10.53313580000,DE916,3.000000,DE,0.895220,27159.000000,12.100000,30.400000,74.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.240164,0.592472,5.924720,7.300000
5822,5822,51.96644330000,10.78678520000,DEE09,3.000000,DE,0.740180,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.263297,0.590569,5.905690,7.300000
5823,5823,51.96454000000,11.04041570000,DEE09,3.000000,DE,0.740180,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.271138,0.590853,5.908528,7.300000
5824,5824,51.96210830000,11.29402120000,DEE07,3.000000,DE,0.656420,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.273210,0.591004,5.910039,7.300000
5825,5825,51.95914840000,11.54759570000,DEE0C,3.000000,DE,1.295720,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.277123,0.590565,5.905648,7.300000
5826,5826,51.95566030000,11.80113300000,DEE0C,3.000000,DE,1.295720,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.280159,0.590675,5.906748,7.300000
5827,5827,51.95164430000,12.05462720000,DEE05,3.000000,DE,1.232940,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.278177,0.590660,5.906600,7.300000
5828,5828,51.94710030000,12.30807210000,DEE01,3.000000,DE,4.935830,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.272773,0.587101,5.871012,7.300000
5829,5829,51.94202860000,12.56146170000,DEE0E,3.000000,DE,0.500160,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.268142,0.590962,5.909624,7.300000
5830,5830,51.93642940000,12.81478990000,DEE0E,3.000000,DE,0.500160,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.268000,0.590957,5.909573,7.300000
5831,5831,51.93030280000,13.06805070000,DE40H,3.000000,DE,0.998690,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.267891,0.598783,5.987828,7.300000
5832,5832,51.92364910000,13.32123800000,DE40H,3.000000,DE,0.998690,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.264989,0.598678,5.986778,7.300000
5833,5833,51.91646850000,13.57434590000,DE406,3.000000,DE,0.850810,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.267205,0.598892,5.988923,7.300000
5834,5834,51.90876120000,13.82736840000,DE406,3.000000,DE,0.850810,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.270682,0.599018,5.990182,7.300000
5835,5835,51.90052760000,14.08029930000,DE406,3.000000,DE,0.850810,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.273920,0.599135,5.991353,7.300000
5836,5836,51.89176780000,14.33313280000,DE40G,3.000000,DE,0.668330,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.273076,0.599271,5.992705,7.300000
5837,5837,51.88248220000,14.58586290000,DE40G,3.000000,DE,0.668330,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.272940,0.599266,5.992656,7.300000
5838,5838,51.87267120000,14.83848370000,PL432,3.000000,PL,0.062480,14254.000000,9.500000,38.100000,64.600000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.274076,0.603243,6.032432,7.300000
5839,5839,51.86233500000,15.09098910000,PL432,3.000000,PL,0.062480,14254.000000,9.500000,38.100000,64.600000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.275731,0.603303,6.033031,7.300000
5840,5840,51.85147410000,15.34337320000,PL432,3.000000,PL,0.062480,14254.000000,9.500000,38.100000,64.600000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.280177,0.603464,6.034641,7.300000
5841,5841,51.84008870000,15.59563030000,PL432,3.000000,PL,0.062480,14254.000000,9.500000,38.100000,64.600000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.288047,0.603749,6.037489,7.300000
5842,5842,51.82817940000,15.84775430000,PL432,3.000000,PL,0.062480,14254.000000,9.500000,38.100000,64.600000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.290387,0.603834,6.038336,7.300000
5843,5843,51.81574640000,16.09973940000,PL432,3.000000,PL,0.062480,14254.000000,9.500000,38.100000,64.600000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.285695,0.603664,6.036638,7.300000
5844,5844,51.80279030000,16.35157970000,PL432,3.000000,PL,0.062480,14254.000000,9.500000,38.100000,64.600000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.280764,0.603485,6.034853,7.300000
5845,5845,51.78931150000,16.60326950000,PL417,3.000000,PL,0.031520,14254.000000,4.500000,36.300000,68.000000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.280028,0.617577,6.175768,7.300000
5846,5846,51.77531040000,16.85480290000,PL417,3.000000,PL,0.031520,14254.000000,4.500000,36.300000,68.000000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.278930,0.617537,6.175370,7.300000
5847,5847,51.76078750000,17.10617410000,PL417,3.000000,PL,0.031520,14254.000000,4.500000,36.300000,68.000000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.277293,0.617478,6.174777,7.300000
5848,5848,51.74574330000,17.35737730000,PL416,3.000000,PL,0.038680,14254.000000,4.500000,36.300000,68.000000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.278770,0.617525,6.175247,7.300000
5849,5849,51.73017840000,17.60840690000,PL416,3.000000,PL,0.038680,14254.000000,4.500000,36.300000,68.000000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.279284,0.617543,6.175433,7.300000
5850,5850,51.71409320000,17.85925710000,PL416,3.000000,PL,0.038680,14254.000000,4.500000,36.300000,68.000000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.283849,0.617708,6.177085,7.300000
5851,5851,51.69748840000,18.10992230000,PL416,3.000000,PL,0.038680,14254.000000,4.500000,36.300000,68.000000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.288477,0.617876,6.178760,7.300000
5852,5852,51.68036440000,18.36039660000,PL416,3.000000,PL,0.038680,14254.000000,4.500000,36.300000,68.000000,31.700000,79.000000,30.800000,9.400000,24.000000,55.800000,0.288310,0.617870,6.178700,7.300000
5853,5853,51.66272190000,18.61067460000,PL116,3.000000,PL,0.035190,14254.000000,6.600000,41.000000,68.800000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.292238,0.624945,6.249450,7.300000
5854,5854,51.64456140000,18.86075060000,PL116,3.000000,PL,0.035190,14254.000000,6.600000,41.000000,68.800000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.290123,0.624868,6.248685,7.300000
5855,5855,51.62588360000,19.11061900000,PL116,3.000000,PL,0.035190,14254.000000,6.600000,41.000000,68.800000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.284560,0.624667,6.246671,7.300000
5856,5856,51.60668910000,19.36027430000,PL114,3.000000,PL,0.060400,14254.000000,6.600000,41.000000,68.800000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.276921,0.624368,6.243678,7.300000
5857,5857,51.58697850000,19.60971100000,PL115,3.000000,PL,0.035310,14254.000000,6.600000,41.000000,68.800000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.270857,0.624171,6.241711,7.300000
5858,5858,51.56675260000,19.85892340000,PL115,3.000000,PL,0.035310,14254.000000,6.600000,41.000000,68.800000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.271089,0.624179,6.241795,7.300000
5859,5859,51.54601190000,20.10790630000,PL115,3.000000,PL,0.035310,14254.000000,6.600000,41.000000,68.800000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.268854,0.624099,6.240986,7.300000
5860,5860,51.52475720000,20.35665410000,PL115,3.000000,PL,0.035310,14254.000000,6.600000,41.000000,68.800000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.268837,0.624098,6.240979,7.300000
5861,5861,51.50298920000,20.60516140000,PL128,3.000000,PL,0.006730,14254.000000,4.700000,56.600000,73.200000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.269178,0.655169,6.551694,7.300000
5862,5862,51.48070860000,20.85342300000,PL128,3.000000,PL,0.006730,14254.000000,4.700000,56.600000,73.200000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.271544,0.655255,6.552551,7.300000
5863,5863,51.45791610000,21.10143340000,PL128,3.000000,PL,0.006730,14254.000000,4.700000,56.600000,73.200000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.273608,0.655330,6.553298,7.300000
5864,5864,51.43461260000,21.34918730000,PL128,3.000000,PL,0.006730,14254.000000,4.700000,56.600000,73.200000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.275594,0.655402,6.554016,7.300000
5865,5865,51.41079870000,21.59667950000,PL128,3.000000,PL,0.006730,14254.000000,4.700000,56.600000,73.200000,31.700000,79.000000,30.800000,9.800000,22.600000,55.800000,0.277154,0.655458,6.554581,7.300000
5866,5866,51.38647530000,21.84390470000,PL315,3.000000,PL,0.015110,14254.000000,4.500000,42.500000,66.200000,31.700000,79.000000,30.800000,11.900000,29.100000,55.800000,0.280665,0.594743,5.947430,7.300000
5867,5867,51.36164310000,22.09085780000,PL315,3.000000,PL,0.015110,14254.000000,4.500000,42.500000,66.200000,31.700000,79.000000,30.800000,11.900000,29.100000,55.800000,0.280250,0.594728,5.947280,7.300000
5868,5868,51.33630300000,22.33753360000,PL314,3.000000,PL,0.000000,14254.000000,4.500000,42.500000,66.200000,31.700000,79.000000,30.800000,11.900000,29.100000,55.800000,0.280882,0.594765,5.947646,7.300000
5869,5869,51.31045580000,22.58392690000,PL314,3.000000,PL,0.000000,14254.000000,4.500000,42.500000,66.200000,31.700000,79.000000,30.800000,11.900000,29.100000,55.800000,0.283303,0.594852,5.948522,7.300000
5870,5870,51.28410240000,22.83003270000,PL314,3.000000,PL,0.000000,14254.000000,4.500000,42.500000,66.200000,31.700000,79.000000,30.800000,11.900000,29.100000,55.800000,0.285493,0.594931,5.949315,7.300000
5871,5871,51.25724360000,23.07584590000,PL314,3.000000,PL,0.000000,14254.000000,4.500000,42.500000,66.200000,31.700000,79.000000,30.800000,11.900000,29.100000,55.800000,0.286327,0.594962,5.949616,7.300000
5872,5872,51.22988020000,23.32136160000,PL312,3.000000,PL,0.003520,14254.000000,4.500000,42.500000,66.200000,31.700000,79.000000,30.800000,11.900000,29.100000,55.800000,0.284007,0.594874,5.948745,7.300000
5873,5873,51.20201310000,23.56657470000,PL312,3.000000,PL,0.003520,14254.000000,4.500000,42.500000,66.200000,31.700000,79.000000,30.800000,11.900000,29.100000,55.800000,0.283425,0.594853,5.948535,7.300000
5874,5874,51.17364340000,23.81148030000,PL312,3.000000,PL,0.003520,14254.000000,4.500000,42.500000,66.200000,31.700000,79.000000,30.800000,11.900000,29.100000,55.800000,0.281490,0.594783,5.947834,7.300000
5875,5875,50.94196740000,-4.44594270000,UK,0.000000,UK,2.156970,22509.000000,9.900000,42.400000,77.100000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.171606,0.651183,6.511830,7.300000
5876,5876,50.97164330000,-4.20270155000,UK,0.000000,UK,2.156970,22509.000000,9.900000,42.400000,77.100000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.174883,0.651302,6.513016,7.300000
5877,5877,51.00082040000,-3.95914248000,UK,0.000000,UK,2.156970,22509.000000,9.900000,42.400000,77.100000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.163564,0.650892,6.508919,7.300000
5878,5878,51.02949790000,-3.71527028000,UK,0.000000,UK,2.156970,22509.000000,9.900000,42.400000,77.100000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.140916,0.650072,6.500722,7.300000
5879,5879,51.05767480000,-3.47108977000,UK,0.000000,UK,2.156970,22509.000000,7.800000,41.600000,80.100000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.165193,0.662704,6.627045,7.300000
5880,5880,51.08535020000,-3.22660579000,UK,0.000000,UK,2.156970,22509.000000,7.800000,41.600000,80.100000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.210344,0.664339,6.643386,7.300000
5881,5881,51.11252330000,-2.98182324000,UK,0.000000,UK,2.156970,22509.000000,7.800000,41.600000,80.100000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.232211,0.665130,6.651300,7.300000
5882,5882,51.13919320000,-2.73674706000,UK,0.000000,UK,2.156970,22509.000000,7.800000,41.600000,80.100000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.227545,0.664961,6.649611,7.300000
5883,5883,51.16535900000,-2.49138223000,UK,0.000000,UK,2.156970,22509.000000,7.800000,41.600000,80.100000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.212914,0.664432,6.644316,7.300000
5884,5884,51.19101990000,-2.24573374000,UK,0.000000,UK,2.156970,22509.000000,10.200000,55.800000,79.600000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.223525,0.673802,6.738016,7.300000
5885,5885,51.21617500000,-1.99980666000,UK,0.000000,UK,2.156970,22509.000000,10.200000,55.800000,79.600000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.229179,0.674006,6.740062,7.300000
5886,5886,51.24082360000,-1.75360605000,UK,0.000000,UK,2.156970,22509.000000,10.200000,55.800000,79.600000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.234321,0.674192,6.741923,7.300000
5887,5887,51.26496480000,-1.50713706000,UK,0.000000,UK,2.156970,22509.000000,7.200000,48.300000,79.700000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.227038,0.669588,6.695883,7.300000
5888,5888,51.28859780000,-1.26040482000,UK,0.000000,UK,2.156970,22509.000000,7.200000,48.300000,79.700000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.229638,0.669682,6.696824,7.300000
5889,5889,51.31172190000,-1.01341453000,UK,0.000000,UK,2.156970,22509.000000,7.200000,48.300000,79.700000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.239128,0.670026,6.700259,7.300000
5890,5890,51.33433640000,-0.76617141500,UK,0.000000,UK,2.156970,22509.000000,10.100000,47.600000,79.600000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.247842,0.667657,6.676575,7.300000
5891,5891,51.35644040000,-0.51868073600,UK,0.000000,UK,2.156970,22509.000000,10.100000,47.600000,79.600000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.256110,0.667957,6.679567,7.300000
5892,5892,51.37803320000,-0.27094778300,UK,0.000000,UK,2.156970,22509.000000,5.600000,55.200000,80.000000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.255742,0.678649,6.786492,7.300000
5893,5893,51.39911420000,-0.02297787970,UK,0.000000,UK,2.156970,22509.000000,5.600000,55.200000,80.000000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.245437,0.678276,6.782762,7.300000
5894,5894,51.41968260000,0.22522361624,UK,0.000000,UK,2.156970,22509.000000,15.500000,40.900000,77.500000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.244503,0.650727,6.507268,7.300000
5895,5895,51.43973780000,0.47365131757,UK,0.000000,UK,2.156970,22509.000000,15.500000,40.900000,77.500000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.246232,0.650789,6.507894,7.300000
5896,5896,51.45927910000,0.72229980587,UK,0.000000,UK,2.156970,22509.000000,15.500000,40.900000,77.500000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.253683,0.651059,6.510591,7.300000
5897,5897,51.47830570000,0.97116363271,UK,0.000000,UK,2.156970,22509.000000,15.500000,40.900000,77.500000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.259524,0.651271,6.512705,7.300000
5898,5898,51.65346800000,3.72129183002,NL342,3.000000,NL,1.098680,22729.000000,14.200000,28.600000,77.000000,48.300000,74.950000,26.200000,4.100000,17.900000,109.800000,0.219317,0.650138,6.501375,7.800000
5899,5899,51.66627500000,3.97230475453,NL342,3.000000,NL,1.098680,22729.000000,14.200000,28.600000,77.000000,48.300000,74.950000,26.200000,4.100000,17.900000,109.800000,0.220432,0.650178,6.501780,7.800000
5900,5900,51.67856040000,4.22345977201,NL339,3.000000,NL,1.351910,22729.000000,10.700000,44.700000,73.900000,48.300000,74.950000,26.200000,4.100000,17.900000,109.800000,0.219632,0.654301,6.543008,7.800000
5901,5901,51.69032390000,4.47475108772,NL411,3.000000,NL,4.421230,22729.000000,8.400000,45.000000,76.400000,48.300000,74.950000,26.200000,1.800000,13.900000,109.800000,0.221397,0.680889,6.808886,7.800000
5902,5902,51.70156500000,4.72617288777,NL411,3.000000,NL,4.421230,22729.000000,8.400000,45.000000,76.400000,48.300000,74.950000,26.200000,1.800000,13.900000,109.800000,0.221035,0.680875,6.808755,7.800000
5903,5903,51.71228340000,4.97771933993,NL412,3.000000,NL,4.607880,22729.000000,8.400000,45.000000,76.400000,48.300000,74.950000,26.200000,1.800000,13.900000,109.800000,0.222458,0.680757,6.807575,7.800000
5904,5904,51.72247860000,5.22938459443,NL413,3.000000,NL,4.719830,22729.000000,8.400000,45.000000,76.400000,48.300000,74.950000,26.200000,1.800000,13.900000,109.800000,0.225474,0.680765,6.807649,7.800000
5905,5905,51.73215040000,5.48116278472,NL413,3.000000,NL,4.719830,22729.000000,8.400000,45.000000,76.400000,48.300000,74.950000,26.200000,1.800000,13.900000,109.800000,0.225982,0.680783,6.807833,7.800000
5906,5906,51.74129840000,5.73304802832,NL413,3.000000,NL,4.719830,22729.000000,8.400000,45.000000,76.400000,48.300000,74.950000,26.200000,1.800000,13.900000,109.800000,0.228539,0.680876,6.808758,7.800000
5907,5907,51.74992220000,5.98503442760,DEA1B,3.000000,DE,2.423160,27159.000000,13.600000,29.000000,74.100000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.227704,0.586300,5.862998,7.300000
5908,5908,51.75802170000,6.23711607061,DEA1B,3.000000,DE,2.423160,27159.000000,13.600000,29.000000,74.100000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.231079,0.586422,5.864220,7.300000
5909,5909,51.76559640000,6.48928703190,DEA1B,3.000000,DE,2.423160,27159.000000,13.600000,29.000000,74.100000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.236213,0.586608,5.866078,7.300000
5910,5910,51.77264620000,6.74154137334,DEA34,3.000000,DE,2.283160,27159.000000,9.700000,27.300000,75.500000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.237425,0.592835,5.928351,7.300000
5911,5911,51.77917080000,6.99387314496,DEA36,3.000000,DE,12.449400,27159.000000,9.700000,27.300000,75.500000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.238321,0.583634,5.836338,7.300000
5912,5912,51.78516990000,7.24627638579,DEA36,3.000000,DE,12.449400,27159.000000,9.700000,27.300000,75.500000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.241201,0.583738,5.837381,7.300000
5913,5913,51.79064340000,7.49874512466,DEA35,3.000000,DE,1.552960,27159.000000,9.700000,27.300000,75.500000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.245623,0.593795,5.937951,7.300000
5914,5914,51.79559110000,7.75127338111,DEA38,3.000000,DE,1.433510,27159.000000,9.700000,27.300000,75.500000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.249211,0.594033,5.940334,7.300000
5915,5915,51.80001280000,8.00385516615,DEA38,3.000000,DE,1.433510,27159.000000,9.700000,27.300000,75.500000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.245105,0.593885,5.938848,7.300000
5916,5916,51.80390840000,8.25648448318,DEA42,3.000000,DE,2.571750,27159.000000,8.800000,21.100000,77.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.247328,0.596326,5.963257,7.300000
5917,5917,51.80727770000,8.50915532884,DEA42,3.000000,DE,2.571750,27159.000000,8.800000,21.100000,77.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.248407,0.596365,5.963647,7.300000
5918,5918,51.81012060000,8.76186169378,DEA47,3.000000,DE,1.399620,27159.000000,8.800000,21.100000,77.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.242293,0.597208,5.972081,7.300000
5919,5919,51.81243700000,9.01459756364,DEA44,3.000000,DE,0.413140,27159.000000,8.800000,21.100000,77.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.235706,0.597866,5.978656,7.300000
5920,5920,51.81422680000,9.26735691980,DEA44,3.000000,DE,0.413140,27159.000000,8.800000,21.100000,77.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.238020,0.597949,5.979494,7.300000
5921,5921,51.81548990000,9.52013374029,DE926,3.000000,DE,0.467550,27159.000000,10.500000,29.700000,77.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.232950,0.604519,6.045189,7.300000
5922,5922,51.81622640000,9.77292200065,DE918,3.000000,DE,0.513070,27159.000000,12.100000,30.400000,74.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.238010,0.592741,5.927411,7.300000
5923,5923,51.81643620000,10.02571570000,DE918,3.000000,DE,0.513070,27159.000000,12.100000,30.400000,74.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.244263,0.592967,5.929674,7.300000
5924,5924,51.81611930000,10.27850870000,DE916,3.000000,DE,0.895220,27159.000000,12.100000,30.400000,74.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.215971,0.591596,5.915963,7.300000
5925,5925,51.81527560000,10.53129520000,DE916,3.000000,DE,0.895220,27159.000000,12.100000,30.400000,74.700000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.198974,0.590981,5.909812,7.300000
5926,5926,51.81390530000,10.78406890000,DEE09,3.000000,DE,0.740180,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.233617,0.589495,5.894949,7.300000
5927,5927,51.81200830000,11.03682400000,DEE09,3.000000,DE,0.740180,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.258912,0.590410,5.904103,7.300000
5928,5928,51.80958480000,11.28955430000,DEE0C,3.000000,DE,1.295720,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.270534,0.590326,5.903264,7.300000
5929,5929,51.80663480000,11.54225400000,DEE0C,3.000000,DE,1.295720,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.276583,0.590545,5.905453,7.300000
5930,5930,51.80315850000,11.79491680000,DEE0C,3.000000,DE,1.295720,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.282286,0.590752,5.907517,7.300000
5931,5931,51.79915590000,12.04753700000,DEE05,3.000000,DE,1.232940,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.280353,0.590739,5.907388,7.300000
5932,5932,51.79462710000,12.30010840000,DEE01,3.000000,DE,4.935830,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.277441,0.587270,5.872701,7.300000
5933,5933,51.78957240000,12.55262500000,DEE0E,3.000000,DE,0.500160,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.270372,0.591043,5.910431,7.300000
5934,5934,51.78399200000,12.80508090000,DEE0E,3.000000,DE,0.500160,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.269939,0.591027,5.910274,7.300000
5935,5935,51.77788590000,13.05747010000,DEE0E,3.000000,DE,0.500160,27159.000000,9.300000,20.400000,75.800000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.268888,0.590989,5.909894,7.300000
5936,5936,51.77125440000,13.30978660000,DE407,3.000000,DE,0.309670,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.266032,0.599341,5.993414,7.300000
5937,5937,51.76409780000,13.56202440000,DE406,3.000000,DE,0.850810,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.263997,0.598776,5.987762,7.300000
5938,5938,51.75641630000,13.81417770000,DE406,3.000000,DE,0.850810,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.265818,0.598842,5.988421,7.300000
5939,5939,51.74821020000,14.06624040000,DE40B,3.000000,DE,0.794990,27159.000000,9.000000,20.700000,77.900000,45.300000,69.650000,30.700000,5.000000,20.600000,101.500000,0.268591,0.598993,5.989932,7.300000
